EVE419,9/7/2001 0:00,12,3,10/30/2014 10:27
EVE419,9/7/2001 1:00,11,3,10/30/2014 10:27
EVE419,9/7/2001 3:00,8,3,10/30/2014 10:27
EVE419,9/7/2001 4:00,6,3,10/30/2014 10:27
EVE419,9/7/2001 5:00,5,3,10/30/2014 10:27
EVE419,9/7/2001 6:00,5,3,10/30/2014 10:27
EVE419,9/7/2001 7:00,10,3,10/30/2014 10:27
EVE419,9/7/2001 8:00,13,3,10/30/2014 10:27
EVE419,9/7/2001 9:00,15,3,10/30/2014 10:27
EVE419,9/7/2001 10:00,17,3,10/30/2014 10:27
EVE419,9/7/2001 11:00,17,3,10/30/2014 10:27
EVE419,9/7/2001 12:00,16,3,10/30/2014 10:27
EVE419,9/7/2001 13:00,14,3,10/30/2014 10:27
EVE419,9/7/2001 14:00,14,3,10/30/2014 10:27
EVE419,9/7/2001 15:00,14,3,10/30/2014 10:27
EVE419,9/7/2001 16:00,14,3,10/30/2014 10:27
EVE419,9/7/2001 17:00,13,3,10/30/2014 10:27
EVE419,9/7/2001 18:00,11,3,10/30/2014 10:27
EVE419,9/7/2001 19:00,7,3,10/30/2014 10:27
EVE419,9/7/2001 20:00,0,3,10/30/2014 10:27
EVE419,9/7/2001 21:00,0,3,10/30/2014 10:27
EVE419,9/7/2001 22:00,0,3,10/30/2014 10:27
EVE419,9/7/2001 23:00,0,3,10/30/2014 10:27
EVE419,9/8/2001 0:00,1,3,10/30/2014 10:27
EVE419,9/8/2001 1:00,12,3,10/30/2014 10:27
EVE419,9/8/2001 3:00,12,3,10/30/2014 10:27
EVE419,9/8/2001 4:00,12,3,10/30/2014 10:27
EVE419,9/8/2001 5:00,9,3,10/30/2014 10:27
EVE419,9/8/2001 6:00,9,3,10/30/2014 10:27
EVE419,9/8/2001 7:00,8,3,10/30/2014 10:27
EVE419,9/8/2001 8:00,14,3,10/30/2014 10:27
EVE419,9/8/2001 9:00,15,3,10/30/2014 10:27
EVE419,9/8/2001 10:00,17,3,10/30/2014 10:27
EVE419,9/8/2001 11:00,17,3,10/30/2014 10:27
EVE419,9/8/2001 12:00,15,3,10/30/2014 10:27
EVE419,9/8/2001 13:00,17,3,10/30/2014 10:27
EVE419,9/3/2001 3:00,7,3,10/30/2014 10:27
EVE419,9/3/2001 4:00,7,3,10/30/2014 10:27
EVE419,9/3/2001 5:00,8,3,10/30/2014 10:27
EVE419,9/3/2001 6:00,6,3,10/30/2014 10:27
EVE419,9/3/2001 7:00,10,3,10/30/2014 10:27
EVE419,9/3/2001 8:00,11,3,10/30/2014 10:27
EVE419,9/3/2001 9:00,14,3,10/30/2014 10:27
EVE419,9/3/2001 10:00,17,3,10/30/2014 10:27
EVE419,9/3/2001 11:00,17,3,10/30/2014 10:27
EVE419,9/3/2001 12:00,19,3,10/30/2014 10:27
EVE419,9/3/2001 13:00,19,3,10/30/2014 10:27
EVE419,9/3/2001 14:00,14,3,10/30/2014 10:27
EVE419,9/3/2001 15:00,14,3,10/30/2014 10:27
EVE419,9/3/2001 16:00,15,3,10/30/2014 10:27
EVE419,9/3/2001 17:00,13,3,10/30/2014 10:27
EVE419,9/3/2001 18:00,11,3,10/30/2014 10:27
EVE419,9/3/2001 19:00,9,3,10/30/2014 10:27
EVE419,9/3/2001 20:00,9,3,10/30/2014 10:27
EVE419,9/3/2001 21:00,9,3,10/30/2014 10:27
EVE419,9/3/2001 22:00,9,3,10/30/2014 10:27
EVE419,9/3/2001 23:00,9,3,10/30/2014 10:27
EVE419,9/4/2001 0:00,6,3,10/30/2014 10:27
EVE419,9/4/2001 1:00,4,3,10/30/2014 10:27
EVE419,9/4/2001 3:00,5,3,10/30/2014 10:27
EVE419,9/4/2001 4:00,4,3,10/30/2014 10:27
EVE419,9/4/2001 5:00,7,3,10/30/2014 10:27
EVE419,9/4/2001 6:00,9,3,10/30/2014 10:27
EVE419,9/4/2001 7:00,10,3,10/30/2014 10:27
EVE419,9/4/2001 8:00,17,3,10/30/2014 10:27
EVE419,9/4/2001 9:00,18,3,10/30/2014 10:27
EVE419,9/4/2001 10:00,17,3,10/30/2014 10:27
EVE419,9/4/2001 11:00,18,3,10/30/2014 10:27
EVE419,9/4/2001 12:00,18,3,10/30/2014 10:27
EVE419,9/4/2001 13:00,16,3,10/30/2014 10:27
EVE419,9/4/2001 14:00,15,3,10/30/2014 10:27
EVE419,9/4/2001 15:00,16,3,10/30/2014 10:27
EVE419,9/4/2001 16:00,19,3,10/30/2014 10:27
EVE419,9/4/2001 17:00,17,3,10/30/2014 10:27
EVE419,9/4/2001 18:00,13,3,10/30/2014 10:27
EVE419,9/4/2001 19:00,21,3,10/30/2014 10:27
EVE419,9/4/2001 20:00,17,3,10/30/2014 10:27
EVE419,9/4/2001 21:00,12,3,10/30/2014 10:27
EVE419,9/4/2001 22:00,14,3,10/30/2014 10:27
EVE419,9/4/2001 23:00,11,3,10/30/2014 10:27
EVE419,9/5/2001 0:00,11,3,10/30/2014 10:27
EVE419,9/5/2001 1:00,8,3,10/30/2014 10:27
EVE419,9/5/2001 3:00,3,3,10/30/2014 10:27
EVE419,9/5/2001 4:00,2,3,10/30/2014 10:27
EVE419,9/5/2001 5:00,2,3,10/30/2014 10:27
EVE419,9/5/2001 6:00,4,3,10/30/2014 10:27
EVE419,9/5/2001 7:00,9,3,10/30/2014 10:27
EVE419,9/5/2001 8:00,16,3,10/30/2014 10:27
EVE419,9/5/2001 9:00,18,3,10/30/2014 10:27
EVE419,9/5/2001 10:00,21,3,10/30/2014 10:27
EVE419,9/5/2001 11:00,21,3,10/30/2014 10:27
EVE419,9/5/2001 12:00,19,3,10/30/2014 10:27
EVE419,9/5/2001 13:00,21,3,10/30/2014 10:27
EVE419,9/5/2001 14:00,20,3,10/30/2014 10:27
EVE419,9/5/2001 15:00,17,3,10/30/2014 10:27
EVE419,9/5/2001 16:00,20,3,10/30/2014 10:27
EVE419,9/5/2001 17:00,20,3,10/30/2014 10:27
EVE419,9/5/2001 18:00,12,3,10/30/2014 10:27
EVE419,9/5/2001 19:00,10,3,10/30/2014 10:27
EVE419,9/5/2001 20:00,11,3,10/30/2014 10:27
EVE419,9/5/2001 21:00,9,3,10/30/2014 10:27
EVE419,9/27/2001 3:00,5,3,10/30/2014 10:27
EVE419,9/13/2001 0:00,23,3,10/30/2014 10:27
EVE419,9/13/2001 1:00,21,3,10/30/2014 10:27
EVE419,9/13/2001 3:00,17,3,10/30/2014 10:27
EVE419,9/13/2001 4:00,14,3,10/30/2014 10:27
EVE419,9/13/2001 5:00,14,3,10/30/2014 10:27
EVE419,9/13/2001 6:00,13,3,10/30/2014 10:27
EVE419,9/13/2001 7:00,14,3,10/30/2014 10:27
EVE419,9/13/2001 8:00,22,3,10/30/2014 10:27
EVE419,9/13/2001 9:00,24,3,10/30/2014 10:27
EVE419,9/13/2001 10:00,22,3,10/30/2014 10:27
EVE419,9/13/2001 11:00,23,3,10/30/2014 10:27
EVE419,9/13/2001 12:00,23,3,10/30/2014 10:27
EVE419,9/13/2001 13:00,23,3,10/30/2014 10:27
EVE419,9/13/2001 14:00,22,3,10/30/2014 10:27
EVE419,9/13/2001 15:00,23,3,10/30/2014 10:27
EVE419,9/13/2001 16:00,20,3,10/30/2014 10:27
EVE419,9/13/2001 17:00,17,3,10/30/2014 10:27
EVE419,9/13/2001 18:00,15,3,10/30/2014 10:27
EVE419,9/13/2001 19:00,16,3,10/30/2014 10:27
EVE419,9/13/2001 20:00,22,3,10/30/2014 10:27
EVE419,9/13/2001 21:00,21,3,10/30/2014 10:27
EVE419,9/13/2001 22:00,21,3,10/30/2014 10:27
EVE419,9/13/2001 23:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 0:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 1:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 3:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 4:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 5:00,20,3,10/30/2014 10:27
EVE419,9/14/2001 6:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 7:00,25,3,10/30/2014 10:27
EVE419,9/14/2001 8:00,22,3,10/30/2014 10:27
EVE419,9/14/2001 9:00,32,3,10/30/2014 10:27
EVE419,9/14/2001 10:00,34,3,10/30/2014 10:27
EVE419,9/14/2001 11:00,30,3,10/30/2014 10:27
EVE419,9/14/2001 12:00,33,3,10/30/2014 10:27
EVE419,9/14/2001 13:00,33,3,10/30/2014 10:27
EVE419,9/14/2001 14:00,34,3,10/30/2014 10:27
EVE419,9/14/2001 15:00,32,3,10/30/2014 10:27
EVE419,9/14/2001 16:00,33,3,10/30/2014 10:27
EVE419,9/14/2001 17:00,31,3,10/30/2014 10:27
EVE419,9/14/2001 18:00,28,3,10/30/2014 10:27
EVE419,9/14/2001 19:00,26,3,10/30/2014 10:27
EVE419,9/14/2001 20:00,23,3,10/30/2014 10:27
EVE419,9/14/2001 21:00,21,3,10/30/2014 10:27
EVE419,9/14/2001 22:00,22,3,10/30/2014 10:27
EVE419,9/14/2001 23:00,24,3,10/30/2014 10:27
EVE419,9/15/2001 0:00,27,3,10/30/2014 10:27
EVE419,9/15/2001 1:00,28,3,10/30/2014 10:27
EVE419,9/15/2001 3:00,28,3,10/30/2014 10:27
EVE419,9/27/2001 4:00,6,3,10/30/2014 10:27
EVE419,9/27/2001 5:00,6,3,10/30/2014 10:27
EVE419,9/27/2001 6:00,3,3,10/30/2014 10:27
EVE419,9/27/2001 7:00,7,3,10/30/2014 10:27
EVE419,9/27/2001 8:00,10,3,10/30/2014 10:27
EVE419,9/27/2001 9:00,21,3,10/30/2014 10:27
EVE419,9/27/2001 10:00,25,3,10/30/2014 10:27
EVE419,9/27/2001 11:00,24,3,10/30/2014 10:27
EVE419,9/27/2001 12:00,24,3,10/30/2014 10:27
EVE419,9/27/2001 13:00,22,3,10/30/2014 10:27
EVE419,9/27/2001 14:00,23,3,10/30/2014 10:27
EVE419,9/27/2001 15:00,27,3,10/30/2014 10:27
EVE419,9/12/2002 0:00,19,3,10/30/2014 10:27
EVE419,9/12/2002 1:00,15,3,10/30/2014 10:27
EVE419,9/12/2002 3:00,16,3,10/30/2014 10:27
EVE419,9/12/2002 4:00,15,3,10/30/2014 10:27
EVE419,9/12/2002 5:00,15,3,10/30/2014 10:27
EVE419,9/8/2002 16:00,21,3,10/30/2014 10:27
EVE419,9/8/2002 17:00,19,3,10/30/2014 10:27
EVE419,9/8/2002 18:00,18,3,10/30/2014 10:27
EVE419,9/8/2002 19:00,16,3,10/30/2014 10:27
EVE419,9/8/2002 20:00,17,3,10/30/2014 10:27
EVE419,9/8/2002 21:00,16,3,10/30/2014 10:27
EVE419,9/8/2002 22:00,11,3,10/30/2014 10:27
EVE419,9/8/2002 23:00,9,3,10/30/2014 10:27
EVE419,9/9/2002 0:00,10,3,10/30/2014 10:27
EVE419,9/9/2002 1:00,6,3,10/30/2014 10:27
EVE419,9/9/2002 3:00,2,3,10/30/2014 10:27
EVE419,9/9/2002 4:00,5,3,10/30/2014 10:27
EVE419,9/9/2002 5:00,5,3,10/30/2014 10:27
EVE419,9/9/2002 6:00,5,3,10/30/2014 10:27
EVE419,9/9/2002 7:00,9,3,10/30/2014 10:27
EVE419,9/9/2002 8:00,20,3,10/30/2014 10:27
EVE419,9/22/2001 19:00,15,3,10/30/2014 10:27
EVE419,9/22/2001 20:00,12,3,10/30/2014 10:27
EVE419,9/22/2001 21:00,11,3,10/30/2014 10:27
EVE419,9/22/2001 22:00,8,3,10/30/2014 10:27
EVE419,9/22/2001 23:00,7,3,10/30/2014 10:27
EVE419,9/23/2001 0:00,7,3,10/30/2014 10:27
EVE419,9/23/2001 1:00,5,3,10/30/2014 10:27
EVE419,9/23/2001 3:00,4,3,10/30/2014 10:27
EVE419,9/23/2001 4:00,4,3,10/30/2014 10:27
EVE419,9/23/2001 5:00,2,3,10/30/2014 10:27
EVE419,9/23/2001 6:00,2,3,10/30/2014 10:27
EVE419,9/23/2001 7:00,6,3,10/30/2014 10:27
EVE419,9/23/2001 8:00,15,3,10/30/2014 10:27
EVE419,9/23/2001 9:00,21,3,10/30/2014 10:27
EVE419,9/23/2001 10:00,26,3,10/30/2014 10:27
EVE419,9/23/2001 11:00,27,3,10/30/2014 10:27
EVE419,9/23/2001 12:00,26,3,10/30/2014 10:27
EVE419,9/23/2001 13:00,24,3,10/30/2014 10:27
EVE419,9/23/2001 14:00,25,3,10/30/2014 10:27
EVE419,9/23/2001 15:00,23,3,10/30/2014 10:27
EVE419,9/24/2002 17:00,21,3,10/30/2014 10:27
EVE419,9/24/2002 18:00,17,3,10/30/2014 10:27
EVE419,9/24/2002 19:00,16,3,10/30/2014 10:27
EVE419,9/24/2002 20:00,18,3,10/30/2014 10:27
EVE419,9/24/2002 21:00,19,3,10/30/2014 10:27
EVE419,9/29/2002 19:00,21,3,10/30/2014 10:27
EVE419,9/29/2002 20:00,15,3,10/30/2014 10:27
EVE419,9/29/2002 21:00,12,3,10/30/2014 10:27
EVE419,9/29/2002 22:00,13,3,10/30/2014 10:27
EVE419,9/29/2002 23:00,14,3,10/30/2014 10:27
EVE419,9/30/2002 0:00,18,3,10/30/2014 10:27
EVE419,9/30/2002 1:00,15,3,10/30/2014 10:27
EVE419,9/30/2002 3:00,13,3,10/30/2014 10:27
EVE419,9/30/2002 4:00,11,3,10/30/2014 10:27
EVE419,9/30/2002 5:00,9,3,10/30/2014 10:27
EVE419,9/30/2002 6:00,11,3,10/30/2014 10:27
EVE419,9/30/2002 7:00,12,3,10/30/2014 10:27
EVE419,9/30/2002 8:00,14,3,10/30/2014 10:27
EVE419,9/30/2002 9:00,19,3,10/30/2014 10:27
EVE419,9/30/2002 10:00,21,3,10/30/2014 10:27
EVE419,9/30/2002 11:00,24,3,10/30/2014 10:27
EVE419,9/30/2002 12:00,23,3,10/30/2014 10:27
EVE419,9/30/2002 13:00,23,3,10/30/2014 10:27
EVE419,9/30/2002 14:00,23,3,10/30/2014 10:27
EVE419,9/30/2002 15:00,21,3,10/30/2014 10:27
EVE419,9/30/2002 16:00,18,3,10/30/2014 10:27
EVE419,9/30/2002 17:00,14,3,10/30/2014 10:27
EVE419,9/30/2002 18:00,19,3,10/30/2014 10:27
EVE419,9/30/2002 19:00,20,3,10/30/2014 10:27
EVE419,9/30/2002 20:00,23,3,10/30/2014 10:27
EVE419,9/30/2002 21:00,22,3,10/30/2014 10:27
EVE419,9/30/2002 22:00,20,3,10/30/2014 10:27
EVE419,9/30/2002 23:00,18,3,10/30/2014 10:27
EVE419,9/8/2002 13:00,26,3,10/30/2014 10:27
EVE419,9/8/2002 14:00,27,3,10/30/2014 10:27
EVE419,9/8/2002 15:00,24,3,10/30/2014 10:27
EVE419,9/21/2002 18:00,13,3,10/30/2014 10:27
EVE419,9/21/2002 19:00,13,3,10/30/2014 10:27
EVE419,9/21/2002 20:00,12,3,10/30/2014 10:27
EVE419,9/21/2002 21:00,16,3,10/30/2014 10:27
EVE419,9/21/2002 22:00,18,3,10/30/2014 10:27
